893,22.04.2020 12:44:37 UTC+05:00,The Balochistan Post,,,برز کوھی، ھکیم واڈیلہ، اکیل مراد ءُ نادر بلوچ ءِ نام ءَ\n\nشھزانتیں ءُ گِراں مھزبیں سنگتاں !\nدْورت ءُ درھبات اِت، من ءَ امیت انت کہ شما وش ءُ سلامت بہ ات۔\n\nمدام وشیانی منگیراں بات اِت ءُ ھمک ءِ دلءَ چو گواڑخ ءِ پل ءَ جاہ کنات اِت۔\n\nمن مروچی وتی دل ڈَڈ کتگ ءُ پہ شمے نام ءَ اے پچیں نِمدی یے نبیسگ ءُ روان دیگ ءَ آں۔ من ءَ اُمیت اِنت کہ شما ھم من ءَ ڈالچار نہ کن اِت ،اگاں اے دانکانی پسّو ءَ نبشتہ نہ کن اِت ءُ سائیٹےءَ شنگ نہ کن اِت بلے انچو دلجم آں کہ وتی رُونوشتے ءِ یک کُنجے ءَ چانکُر ات ءُ وتی لیکہ ءُ ھیالاں درشان کن اِت۔\n\nhttp://thebalochistanpost.com/2020/04/%db%8c%da%a9-%d8%a8%db%92-%d9%86%d9%be%db%8c%da%ba-%d9%86%d9%90%d9%85%d8%af%db%8c-%db%8c%db%92-%d9%be%db%81-%da%a9%d9%92%d9%88%d8%a7%d8%b3%d9%90%db%8c%da%ba-%d8%b3%d9%86%da%af%d8%aa%d8%a7%da%ba/
894,22.04.2020 13:59:45 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%ac%da%be%d8%a7%d8%a4-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%b1%d8%b3%d8%b2-%d9%be%d8%b1-%d9%85%d8%b3%d9%84%d8%ad-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%da%a9%d8%a7-%d8%ad%d9%85/
895,22.04.2020 15:12:58 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%d9%88%d8%a6%d9%b9%db%81-%d9%be%d8%b4%d8%aa%d9%88%d9%86%d8%ae%d9%88%d8%a7%d9%85%db%8c%d9%be-%d8%b1%db%81%d9%86%d9%85%d8%a7%d8%a1%d9%85%d8%b5%d8%b7%d9%81%db%8c%d9%b0-%d8%aa%d8%b1%db%8c%d9%86/
896,22.04.2020 15:46:58 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%b3%d9%88%d8%b1%d8%ac-%da%a9%d8%a7-%d8%b4%db%81%d8%b1-%d8%b3%d9%81%d8%b1-%d9%86%d8%a7%d9%85%db%81-%d9%82%d8%b3%d8%b7-10-%da%88%d8%a7%da%a9%d9%b9%d8%b1-%d8%b4%d8%a7%db%81-%d9%85%d8%ad/
897,22.04.2020 17:43:02 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%d9%88%d8%a6%d9%b9%db%81-%d9%84%d8%a7%d9%be%d8%aa%db%81-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%da%a9%db%92-%d9%84%db%8c%db%92-%d8%a7%d8%ad%d8%aa%d8%ac%d8%a7%d8%ac%db%8c-%da%a9%db%8c%d9%85%d9%be-%d8%af/
898,22.04.2020 18:06:24 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%b4%d9%85%d8%a7%d9%84%db%8c-%d9%88%d8%b2%db%8c%d8%b1%d8%b3%d8%aa%d8%a7%d9%86-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86-%d9%81%d9%88%d8%ac-%da%a9%db%8c-%da%af%d8%a7%da%91%db%8c-%d9%be%d8%b1-%d8%ad/
899,22.04.2020 18:37:31 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%ac%da%be%d8%a7%d8%a4-%d8%ad%d9%85%d9%84%db%92-%d9%85%db%8c%da%ba-%d9%81%d9%88%d8%b1%d8%b3%d8%b2-%da%a9%db%92-%d8%af%d9%88-%d8%a7%db%81%d9%84%da%a9%d8%a7%d8%b1-%db%81%d9%84%d8%a7%da%a9-%da%a9%db%8c/
900,22.04.2020 19:19:17 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%b9%da%88%db%8c-%d8%af%d9%84-%da%a9%db%8c-%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d9%be%d8%b1-%db%8c%d9%84%d8%ba%d8%a7%d8%b1%d8%8c-%d8%b3%d8%a8%db%8c%d8%8c-%d9%86%d8%b5%db%8c%d8%b1%d8%a7/
901,22.04.2020 19:56:14 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%ae%d8%a7%d9%85%d9%88%d8%b4-%d8%a7%da%a9%d8%ab%d8%b1%db%8c%d8%aa-%d8%a7%d9%88%d8%b1-%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d8%b3%d9%81%d8%b1%d8%ae%d8%a7%d9%86-%d8%a8%d9%84%d9%88%da%86/
902,22.04.2020 20:52:13 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d8%ad%d8%a7%d8%af%d8%ab%d8%a7%d8%aa-%d9%88-%d9%88%d8%a7%d9%82%d8%b9%d8%a7%d8%aa-%d9%85%db%8c%da%ba-2-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%d8%ac%d8%a7-2/
903,22.04.2020 22:56:34 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%b9%d8%b1%d9%85%d9%be-%da%a9%d8%a7-%d8%a7%d9%85%d8%b1%db%8c%da%a9%db%8c-%d9%86%db%8c%d9%88%db%8c-%da%a9%d9%88-%d8%a7%db%8c%d8%b1%d8%a7%d9%86%db%8c-%d8%ac%d9%86%da%af%db%8c-%da%a9%d8%b4%d8%aa%db%8c/
904,22.04.2020 23:05:40 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86-%da%a9%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88%d8%a7%d8%a6%d8%b1%d8%b3-%da%a9%db%92-%d8%b9%d8%a7%d9%84%d9%85%db%8c-%d8%a7%d9%85%d8%af%d8%a7%d8%af-%da%a9%d9%88/
905,23.04.2020 00:59:37 UTC+05:00,The Balochistan Post,,,"According to details, Donald Trump on Wednesday stated in a tweet that he has authorized the U.S. Navy to “shoot down and destroy” Iranian gunboats if they harass American ships at sea.\nhttp://thebalochistanpost.net/2020/04/trump-orders-navy-to-shoot-down-iranian-gunboats/"
906,23.04.2020 01:20:24 UTC+05:00,The Balochistan Post,,,"Pashtunkhwa Milli Awami Party’s central leader and former provincial minister, Sardar Mustafa Khan Tareen has died of the corona virus.\nhttp://thebalochistanpost.net/2020/04/quetta-former-minister-of-balochistan-died-of-covid-19/"
907,23.04.2020 08:04:51 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%86%db%8c%d9%86-%d8%a7%d9%be%d9%86%db%92-%d8%ad%d8%b3%d8%a7%d8%b3-%d9%84%db%8c%d8%a8%d8%a7%d8%b1%d9%b9%d8%b1%db%8c%d9%88%da%ba-%d8%aa%da%a9-%d8%b1%d8%b3%d8%a7%d8%a6%db%8c-%d8%af%db%92-%d8%a7/
908,23.04.2020 08:57:59 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%db%8c%da%86-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%ac-%da%a9%db%92-%d9%82%d8%a7%d9%81%d9%84%db%92-%d9%be%d8%b1-%d8%ad%d9%85%d9%84%db%81%d8%8c-%db%81%d9%84%d8%a7%da%a9/
909,23.04.2020 09:57:31 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%b5%d8%ad%d8%a8%d8%aa-%d9%be%d9%88%d8%b1-%d8%a8%d8%a7%d8%b1%d9%88%d8%af%db%8c-%d8%b3%d8%b1%d9%86%da%af-%da%a9%db%92-%d8%af%da%be%d9%85%d8%a7%da%a9%db%92-%d9%85%db%8c%da%ba-%d8%a7%db%8c%da%a9/
910,23.04.2020 11:03:01 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%da%a9%db%92-%d9%85%d8%ae%d8%aa%d9%84%d9%81-%d8%ad%d8%b5%d9%88%da%ba-%d9%85%db%8c%da%ba-%d9%85%d8%b2%db%8c%d8%af-%d8%a8%d8%a7%d8%b1%d8%b4%d9%88%da%ba/
911,23.04.2020 13:00:22 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%db%8c%d9%88%d9%85%d9%90-%d9%85%d8%b2%d8%af%d9%88%d8%b1-%da%a9%d9%88-%d8%b3%db%8c%d8%a7%d8%b3%db%8c-%d9%be%d8%a7%d8%b1%d9%b9%db%8c-%da%a9%d8%a7-%d8%a7%d8%b9%d9%84%d8%a7%d9%86-%da%a9%db%8c%d8%a7-%d8%ac/
912,23.04.2020 14:09:10 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%84%d8%a7%d8%a6%d9%81-%d8%a7%d9%86-%d8%a7%db%92-%d9%85%db%8c%d9%b9%d8%b1%d9%88-%d8%a7%db%8c%da%88%d9%88%da%a9%db%8c%d9%b9-%d8%b9%d9%85%d8%b1%d8%a7%d9%86-%d8%a8%d9%84%d9%88%da%86/
913,23.04.2020 15:05:22 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%86%d8%a7%d8%a6%d9%84%db%81-%d9%82%d8%a7%d8%af%d8%b1%db%8c-%da%a9%d9%88-%d8%a8%d9%84%d9%88%da%86-%d9%86%db%8c%d8%b4%d9%86%d9%84-%d9%84%db%8c%da%af-%da%a9%db%8c-%d8%b7%d8%b1%d9%81-%d8%b3%db%92/
914,23.04.2020 16:26:20 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%84%d8%a7%d9%be%d8%aa%db%81-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%da%a9%db%8c-%d8%a8%d8%a7%d8%b2%db%8c%d8%a7%d8%a8%db%8c-%da%a9%db%92%d9%84%d8%a6%db%92-%d9%82%d8%a7%d8%a6%d9%85-%da%a9%db%8c%d9%85%d9%be/
915,23.04.2020 17:32:33 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%86%d8%a7%d8%b1%d8%b3%d8%af%db%81-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%b1%d8%b3%d8%b2-%d9%be%d8%b1-%d8%ad%d9%85%d9%84%db%81%d8%8c-1-%d8%a7%db%81%d9%84%da%a9%d8%a7/
916,23.04.2020 20:00:06 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%85%d9%86%d8%af-%d8%ad%d9%85%d9%84%db%92-%d9%85%db%8c%da%ba-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%ac-%da%a9%db%92-12-%d8%a7%db%81%d9%84%da%a9%d8%a7%d8%b1-%db%81%d9%84/
917,23.04.2020 21:08:56 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d9%85%db%8c%da%ba-%d9%86%d9%88%d8%a2%d8%a8%d8%a7%d8%af%db%8c%d8%a7%d8%aa%db%8c-%d9%86%d8%b8%d8%a7%d9%85-%da%a9%d9%88-%d9%85%d8%b6%d8%a8%d9%88%d8%b7/
918,23.04.2020 21:22:10 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%db%8c%d8%af%db%81-%d9%85%db%8c%da%ba-%d9%81%d9%88%d8%b1%d8%b3%d8%b2-%d9%be%d8%b1-%d8%ad%d9%85%d9%84%db%92-%da%a9%db%8c-%d8%b0%d9%85%db%81-%d8%af%d8%a7%d8%b1%db%8c-%d9%82%d8%a8%d9%88-2/
919,23.04.2020 21:26:13 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%ad%da%a9%d9%88%d9%85%d8%aa-%da%a9%d9%88-%da%a9%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88%d8%a7%d8%a6%d8%b1%d8%b3-%da%a9%db%92-%d8%ad%d9%88%d8%a7%d9%84%db%92-%d8%ad%d8%a7%d9%84%d8%a7%d8%aa-%da%a9%db%8c/
920,23.04.2020 22:40:04 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d9%85%d8%b2%db%8c%d8%af-55-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%d9%85%db%8c%da%ba-%da%a9%d8%b1%d9%88%d9%86%d8%a7-%d9%88%d8%a7%d8%a6%d8%b1%d8%b3-%da%a9/
921,24.04.2020 00:18:24 UTC+05:00,The Balochistan Post,,,"Baloch Khan, BRAS’s spokesperson, in a statement said that 12 Pakistan army personnel were killed in the attack.\nhttp://thebalochistanpost.net/2020/04/pakistan-army-targeted-in-mand-at-least-12-died/"
922,24.04.2020 01:12:38 UTC+05:00,The Balochistan Post,,,"The judges, generals, politicians, religious scholars, civil servants, journalists, businessmen in fact all professionals are devoid of faithfulness, humility and accountability. They easily fall prey for the charm of money and thus, compromise on their moral and ethical principles and values. The women are treated worse than animals, the only refuge for women to survive is to get marriage. Without the meek support of male, the well-off and independent female life and livelihood is impossible. Adulteration, fake medicines, organ sale, increasing number of depression patients, drug addictions are common phenomenon in the society. Competency, innovation, integrity and truthfulness are considered extremely hateful characteristics of a man. Hence, everyone is after obtaining more and more wealth irrespective of the fact whether to employ fair or foul means.\nhttp://thebalochistanpost.net/2020/04/pakistan-tale-of-moral-and-cultural-decadence-abul-rohan-baloch/"
923,24.04.2020 09:59:36 UTC+05:00,The Balochistan Post,,,کورونا وائرس پاکستان کے لئے ایک حقیقی خطرہ ہے- ڈبلیو ایچ او -\n\nدی بلوچستان پوسٹ \n\n عالمی ادارہ صحت (ڈبلیو ایچ او) نے خبردار کیا ہے کہ اگر کورونا  وائرس کو پھیلنے سے روکنے کے لیے اگر پاکستان میں مؤثر اقدامات نہ کیے گئے تو جولائی کے وسط تک ملک میں مریضوں کی تعداد دو لاکھ تک پہنچ سکتی ہے\n\nمزید تفصیل سے پڑھنے کے لئے لنک پہ کلک کریں \n http://thebalochistanpost.com/2020/04/%da%a9%d9%88%d8%b1%d9%88%d9%86%d8%a7-%d9%88%d8%a7%d8%a6%d8%b1%d8%b3-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86-%da%a9%db%92-%d9%84%d8%a6%db%92-%d8%a7%db%8c%da%a9-%d8%ad%d9%82%db%8c%d9%82%db%8c-%d8%ae/
924,24.04.2020 10:49:09 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a7%d9%88%d8%aa%da%be%d9%84-%d9%b9%d8%b1%db%8c%d9%81%da%a9-%d8%ad%d8%a7%d8%af%d8%ab%db%92-%d9%85%db%8c%da%ba-%d8%a7%db%8c%da%a9-%db%81%db%8c-%d8%ae%d8%a7%d9%86%d8%af%d8%a7%d9%86-%da%a9%db%92-4/
925,24.04.2020 11:10:32 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%b4%db%81%db%8c%d8%af-%d8%b3%d8%a8%db%8c%d9%86-%d9%85%d8%ad%d9%85%d9%88%d8%af-%d8%a8%d9%84%d9%88%da%86%d9%88%da%ba-%da%a9%db%92-%d8%af%d9%84%d9%88%da%ba-%d9%85%db%8c%da%ba-%db%81%d9%85%db%8c/
926,24.04.2020 15:01:26 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%85%db%8c%d8%b1-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d8%b9%d8%b2%db%8c%d8%b2-%da%a9%d8%b1%d8%af-%d9%86%d9%88%d8%b4%d8%aa-%d8%b3%d8%b9%db%8c%d8%af-%da%a9%d8%b1%d8%af-%d8%a7%db%8c%da%88%d9%88%d9%88/
927,24.04.2020 16:16:58 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%d9%88%d8%a6%d9%b9%db%81-%d9%84%d8%a7%da%a9-%da%88%d8%a7%d8%a4%d9%86-%da%a9%db%8c-%d8%ae%d9%84%d8%a7%d9%81-%d9%88%d8%b1%d8%b2%db%8c-%d9%be%d8%b1-40-%d8%af%da%a9%d8%a7%d9%86%db%8c%da%ba-%d8%b3/
928,24.04.2020 17:04:38 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%d8%b1%d9%88%d9%86%d8%a7%d8%8c-%d8%b9%d9%88%d8%a7%d9%85%db%8c-%d8%b1%d9%88%db%8c%db%92%d8%8c-%d8%b9%d9%84%d9%85%d8%a7%d8%a1-%da%a9%d8%b1%d8%a7%d9%85-%da%a9%db%8c-%d8%a8%d8%b5%db%8c%d8%b1%d8%aa/
929,24.04.2020 17:30:39 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a7%d8%a8-%d8%b3%d8%a8-%da%a9%d9%88-%d8%b3%d8%a8-%da%a9%da%86%da%be-%d9%85%d8%b9%d9%84%d9%88%d9%85-%db%81%db%92-%da%af%db%81%d8%b1%d8%a7%d9%85-%d8%a7%d8%b3%d9%84%d9%85-%d8%a8%d9%84%d9%88%da%86/
930,24.04.2020 18:29:38 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a7%d9%88%d8%b3%d8%aa%db%81-%d9%85%d8%ad%d9%85%d8%af-%d8%ba%db%8c%d8%b1%d8%aa-%da%a9%db%92-%d9%86%d8%a7%d9%85-%d9%be%d8%b1-%d8%ae%d8%a7%d8%aa%d9%88%d9%86-%d9%82%d8%aa%d9%84-2/
931,24.04.2020 19:01:25 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%db%81%d8%a7%da%ba-%d9%85%d8%ac%da%be%db%92-%d8%a7%d8%ae%d8%aa%d9%84%d8%a7%d9%81-%db%81%db%92-%d8%ad%d8%a8%db%8c%d8%a8-%d8%a8%d9%84%d9%88%da%86/
932,24.04.2020 20:53:01 UTC+05:00,The Balochistan Post,,,چھبیس دسمبر 2018 کی ایک صبح بلوچستان سے تعلق رکھنے والے سیاسی و انسانی حقوق کے کارکن راشد حسین متحدہ عرب امارات میں جلا وطنی کے دنوں کے دوران اپنے ایک کزن کے گھر سے مزدوری کے غرض سے کام پر روانہ ہوتا ہے، تو انکی گاڑی بیچ راستے روکی جاتی ہے، بغیر وارنٹ اماراتی خفیہ پولیس انکی تلاشی لیتی ہے اور راشد حسین کی شناخت کرکے اسے اپنے ہمراہ لے جاتے ہیں۔ اسکے کزن اسے ڈھونڈنے پولیس اسٹیشن جاتے ہیں، لیکن وہاں اسکا کوئی اتا پتہ نہیں ہوتا اور اسکی گمشدگی کی رپورٹ درج کی جاتی ہے۔\n\nکچھ دن بعد راشد حسین کے کزن کے گھر پر فورسز بھاری تعداد میں راشد حسین کو ہتھکڑیاں لگائے لاتے ہیں۔ گھر میں موجود خواتین و بچوں کو زدوکوب کرتے ہیں، اور مطالبہ کرتے ہیں کہ راشد حسین کا پاسپورٹ انہیں دیا جائے۔ پاسپورٹ نا ملنے پر گھر میں توڑ پھوڑ کرتے ہیں۔ اور موجود افراد پر تشدد کرتے ہیں۔ اور دھونس و دھمکی دے کر چلے جاتے ہیں۔\n\nمزید پڑھنے کیلئے لنک پہ کلک کریں:\n\nhttp://thebalochistanpost.com/2020/04/%d8%b1%d8%a7%d8%b4%d8%af-%d9%85%d9%81%d8%b1%d9%88%d8%b1-%db%8c%d8%a7-%da%af%d8%b1%d9%81%d8%aa%d8%a7%d8%b1%d8%9f-%d8%a8%d8%b1%d8%b2%da%a9%d9%88%db%81%db%8c/
933,25.04.2020 04:35:13 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a7%d9%85%d8%b1%db%8c%da%a9%db%81-%d8%a7%db%8c%da%a9-%d8%a7%d9%88%d8%b1-%d8%ac%d9%86%da%af%db%8c-%d8%a8%d8%ad%d8%b1%db%8c-%d8%a8%db%8c%da%91%db%92-%d9%85%db%8c%da%ba-%d8%aa%d8%b9%d9%86%db%8c/
934,25.04.2020 09:34:19 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%da%a9%d8%a7%db%81%d8%a7%d9%86-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%ac-%d9%be%d8%b1-%d8%ad%d9%85%d9%84%db%81%d8%8c-%db%81%d9%84%d8%a7%da%a9%d8%aa%d9%88%da%ba-%da%a9%db%8c/
935,25.04.2020 11:10:12 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%82%d8%a8%d8%b6%db%92-%d8%b3%db%92-%d9%86%d8%ac%d8%a7%d8%aa-%da%a9%db%92%d9%84%d8%a6%db%92-%d8%b3%d8%a7%d8%a6%db%8c%da%ba-%d8%ac%db%8c-%d8%a7%db%8c/
936,25.04.2020 12:17:54 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/57363/
937,25.04.2020 13:07:07 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%b3%d9%86%d8%af%da%be%db%8c%d9%88%da%ba-%da%a9%db%8c-%d8%ba%d9%84%d8%a7%d9%85%db%8c-%d8%b3%db%92-%d9%86%d8%ac%d8%a7%d8%aa-%d8%ac%db%8c-%d8%a7%db%8c%d9%85-%d8%b3%db%8c%d8%af-%da%a9%db%92-%d9%81/
938,25.04.2020 14:01:39 UTC+05:00,The Balochistan Post,,,سائیں جی ایم سید کا قومی فکر اورقومی تحریک کو درپیش چیلنجز\n\n تحریر : اصغر شاہ\n\nدی بلوچستان پوسٹ\n\nتاریخ ساز شخصیات اپنے اپنے ادوار میں تاریخ ساز فکر و فلسفے دیکر اپنے  وطن اور قوموں کی رہنمائی و رہبری کرتی رہی ہیں، جس کے لئے تاریخ میں انہیں  صدیوں تک یاد رکھا گیا ہے، رہبرِ سندھ سائیں جی ایم سید نے بھی بیسویں صدی کے ۷۰ع والی دہائی میں صبحِ نوید اور صدیوں کی صدائیں بن کر سندھی قوم کے سامنے جدید قوم پرستی کا نظریہ پیش کیا، جسے سندھ اور دنیا “فِکرِ جی ایم سید یا پیغامِ سندھ” کے نام سے جانتی ہے۔\n\nمکمل تحریر پڑھنے کے لئے لنک پہ کلک کریں \n http://thebalochistanpost.com/2020/04/%d8%b3%d8%a7%d8%a6%db%8c%da%ba-%d8%ac%db%8c-%d8%a7%db%8c%d9%85-%d8%b3%db%8c%d8%af-%da%a9%d8%a7-%d9%82%d9%88%d9%85%db%8c-%d9%81%da%a9%d8%b1-%d8%a7%d9%88%d8%b1%d9%82%d9%88%d9%85%db%8c-%d8%aa%d8%ad%d8%b1/
939,25.04.2020 14:38:22 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d8%a8%d9%84%d9%88%da%86%d8%b3%d8%aa%d8%a7%d9%86-%d8%a8%d9%84%db%8c%d8%af%db%81-%d8%b3%db%92-3-%d8%a7%d9%81%d8%b1%d8%a7%d8%af-%d9%be%d8%a7%da%a9%d8%b3%d8%aa%d8%a7%d9%86%db%8c-%d9%81%d9%88%d8%b1%d8%b3/
940,25.04.2020 15:20:04 UTC+05:00,The Balochistan Post,,,http://thebalochistanpost.com/2020/04/%d9%be%d8%b1%d8%a7%d8%b2-%d8%a8%d9%84%d9%88%da%86-%d8%a1%d9%90-%d9%86%d9%90%d9%85%d8%af%db%8c-%d8%a1%d9%90-%d9%be%d8%b3%d9%88-%d8%a7%da%a9%db%8c%d9%84-%d9%85%d8%b1%d8%a7%d8%af/
941,25.04.2020 17:50:10 UTC+05:00,The Balochistan Post,,,https://www.facebook.com/106350547501141/posts/167937318009130/
942,25.04.2020 18:09:36 UTC+05:00,The Balochistan Post,,,پنجگور کا رہائشی کراچی میں کورونا سے انتقال کرگیا، میت لے جانے والے افراد قرنطینہ منتقل\n\nدی بلوچستان پوسٹ\n\nبلوچستان کے ضلع پنجگور کے رہائشی کی کراچی میں کورونا وائرس کے باعث انتقال کے بعد میت پنجگور منتقل کرنے کے دوران ضلعی انتظامیہ کی کارروائی، سبزاب کے مقام پر ایمبولینس کو روک دیا، میت کے ساتھ آنے والے ایک درجن کے قریب افراد کو بھی کیڈٹ کالج میں واقع قرنطینہ سینٹر منتقل کردیا گیا۔\n\nقرنطینہ سینٹر میں ان افراد کے ٹیسٹ لیئے جائیں گے۔ تدفین انتظامیہ کے زیر نگرانی کردی جائے گی۔\n\nسعید بلوچ کی کراچی میں موت اور کورونا ٹیسٹ مثبت آنے کی تصدیق ہونے کے بعد شہر بھر میں لاک ڈاؤن کو سخت کردیا گیا۔ ڈپٹی کمشنر پنجگور شبیر احمد بادینی اور اے سی پنجگور امجد حسین سومرو کے مطابق کراچی میں جاں بحق ہونے والے میجر ریٹائرڈ سعید بلوچ کا کورونا ٹیسٹ مثبت آیا تھا جو پنجگور کے علاقے گرمکان کا رہائشی ہے اور وہ کافی عرصے سے کراچی میں مقیم تھے اور کراچی میں لاک ڈاؤن کے بعد وہ کراچی سے پنجگور شفٹ ہوگئے تھے۔ پنجگور میں طعبیت خراب ہونے کے باعث اسے دوبارہ کراچی ریفر کردیا گیا تھا جس کی بعد کراچی کے ایک اسپتال میں ان کی موت واقع ہوگئی تھی۔\n\nلواحقین لاش پنجگور منتقل کررہے تھے کہ ضلعی انتظامیہ نے سبزاب کے مقام پر لیویز چیک پوسٹ پر میت لانے والی ایمبولینس کو روک کر میت تحویل میں لے لیا اور اسے مقامی قبرستان میں سپرد خاک کردیا گیا۔\n\nانتظامیہ کے مطابق لاش اسپتال کے مصدقہ انکشافات کے بعد کہ مرحوم کا کورونا ٹیسٹ مثبت آیا تھا، اس کے پیش نظر میت تحویل میں لیا گیا جس کے بعد پورے شہر میں ریڈالرٹ جاری کرکے لاک ڈاؤن کو مذید سخت کیا گیا۔\n\nپہلی مرتبہ پنجگور بازار میں مکمل لاک ڈاؤن رہا۔\n\nhttps://www.facebook.com/106350547501141/posts/167942231341972/
